Load,Solar,Wind,,,,
26.37,0.00,0.85,,,,
26.16,0.00,0.75,,,,
24.77,0.00,0.67,,,,
24.57,0.00,0.63,,,,
23.39,0.00,0.62,,,,
25.12,0.01,0.55,,,,
26.48,0.49,0.48,,,,
28.10,1.14,0.43,,,,
31.56,1.94,0.48,,,,
30.66,2.52,0.66,,,,
33.63,2.73,0.85,,,,
33.84,2.69,0.90,,,,
35.02,2.62,0.77,,,,
34.60,2.26,0.52,,,,
34.53,1.49,0.30,,,,
33.91,0.62,0.19,,,,
31.69,0.05,0.20,,,,
33.70,0.00,0.31,,,,
33.98,0.00,0.47,,,,
33.49,0.00,0.63,,,,
32.39,0.00,0.74,,,,
29.55,0.00,0.81,,,,
28.16,0.00,0.78,,,,
24.64,0.00,0.76,,,,
24.22,0.00,0.69,,,,
23.39,0.00,0.68,,,,
21.66,0.00,0.81,,,,
20.00,0.00,1.10,,,,
20.83,0.00,1.67,,,,
21.87,0.00,2.44,,,,
23.60,0.34,2.98,,,,
27.24,1.01,3.20,,,,
31.62,1.65,3.11,,,,
32.94,2.13,2.74,,,,
33.77,2.33,2.35,,,,
34.18,2.27,2.23,,,,
34.12,2.15,2.34,,,,
34.18,1.81,2.54,,,,
33.70,1.25,2.99,,,,
32.94,0.57,3.64,,,,
30.79,0.06,4.37,,,,
33.22,0.00,4.96,,,,
33.77,0.00,5.47,,,,
32.94,0.00,5.79,,,,
31.97,0.00,5.84,,,,
28.10,0.00,5.64,,,,
27.47,0.00,5.43,,,,
27.20,0.00,5.21,,,,
26.43,0.00,4.94,,,,
25.67,0.00,4.54,,,,
25.19,0.00,4.11,,,,
25.12,0.00,3.81,,,,
25.26,0.00,3.61,,,,
25.40,0.01,3.40,,,,
26.71,0.74,3.24,,,,
27.40,2.05,3.13,,,,
31.49,3.07,3.00,,,,
32.11,3.81,2.75,,,,
33.01,4.11,2.55,,,,
32.73,3.94,2.43,,,,
34.32,3.49,2.25,,,,
34.05,2.74,2.07,,,,
33.91,1.70,1.95,,,,
32.66,0.72,1.94,,,,
29.06,0.05,2.02,,,,
33.42,0.00,2.24,,,,
33.08,0.00,2.52,,,,
33.08,0.00,2.72,,,,
31.49,0.00,2.77,,,,
31.07,0.00,2.77,,,,
29.27,0.00,2.74,,,,
27.47,0.00,2.54,,,,
26.50,0.00,2.09,,,,
25.47,0.00,1.59,,,,
25.67,0.00,1.23,,,,
25.47,0.00,1.10,,,,
25.74,0.00,1.19,,,,
25.88,0.02,1.38,,,,
26.92,0.72,1.57,,,,
28.23,1.91,1.78,,,,
31.35,3.33,1.97,,,,
32.80,4.45,2.05,,,,
34.18,5.37,1.82,,,,
34.05,5.74,1.47,,,,
33.84,5.43,1.31,,,,
33.77,4.32,1.12,,,,
32.87,2.81,0.95,,,,
29.96,1.22,0.87,,,,
29.76,0.11,0.87,,,,
32.87,0.00,0.94,,,,
32.18,0.00,1.06,,,,
31.90,0.00,1.24,,,,
30.93,0.00,1.44,,,,
29.89,0.00,1.62,,,,
28.72,0.00,1.63,,,,
27.68,0.00,1.42,,,,
26.78,0.00,1.18,,,,
25.95,0.00,1.02,,,,
25.95,0.00,0.96,,,,
25.12,0.00,1.07,,,,
24.77,0.00,1.33,,,,
24.36,0.00,1.65,,,,
24.29,0.40,1.75,,,,
26.23,1.18,1.93,,,,
14.19,1.63,2.28,,,,
28.58,2.37,2.45,,,,
29.06,2.76,2.55,,,,
29.19,2.62,2.49,,,,
28.58,2.50,2.33,,,,
29.04,2.13,2.15,,,,
28.86,1.57,2.05,,,,
28.49,0.77,2.04,,,,
27.33,0.06,2.12,,,,
29.06,0.00,2.25,,,,
31.28,0.00,2.45,,,,
31.28,0.00,2.57,,,,
31.00,0.00,2.60,,,,
30.10,0.00,2.58,,,,
29.34,0.00,2.47,,,,
28.37,0.00,2.27,,,,
27.47,0.00,2.03,,,,
25.95,0.00,1.85,,,,
25.67,0.00,1.72,,,,
25.26,0.00,1.64,,,,
25.12,0.00,1.68,,,,
25.12,0.04,1.78,,,,
24.91,1.37,1.85,,,,
24.57,3.43,1.86,,,,
26.02,5.20,1.86,,,,
25.88,6.28,1.78,,,,
26.78,6.85,1.66,,,,
27.40,6.92,1.71,,,,
28.16,6.50,1.94,,,,
27.54,5.61,2.26,,,,
28.23,4.19,2.55,,,,
28.51,2.32,2.77,,,,
28.23,0.24,2.86,,,,
27.47,0.00,3.03,,,,
31.49,0.00,3.28,,,,
31.42,0.00,3.46,,,,
31.07,0.00,3.48,,,,
30.59,0.00,3.45,,,,
29.69,0.00,3.45,,,,
28.30,0.00,3.48,,,,
27.33,0.00,3.44,,,,
26.50,0.00,3.36,,,,
25.74,0.00,3.30,,,,
25.33,0.00,3.34,,,,
25.19,0.00,3.39,,,,
25.26,0.07,3.27,,,,
26.23,1.74,2.99,,,,
26.64,3.81,2.62,,,,
28.43,5.37,2.19,,,,
32.33,6.43,1.75,,,,
33.29,7.00,1.45,,,,
33.56,7.07,1.27,,,,
33.84,6.65,1.17,,,,
34.02,5.71,1.19,,,,
34.18,4.28,1.34,,,,
33.71,2.38,1.66,,,,
33.18,0.24,1.92,,,,
31.69,0.00,2.09,,,,
34.46,0.00,2.22,,,,
34.25,0.00,2.26,,,,
32.87,0.00,2.24,,,,
32.39,0.00,2.24,,,,
31.21,0.00,2.41,,,,
27.68,0.00,2.65,,,,
27.33,0.00,2.86,,,,
26.64,0.00,3.06,,,,
25.95,0.00,3.22,,,,
25.95,0.00,3.13,,,,
25.60,0.00,2.92,,,,
26.64,0.05,2.79,,,,
27.33,1.42,2.72,,,,
29.34,3.42,2.66,,,,
32.25,4.97,2.53,,,,
34.18,6.02,2.27,,,,
33.71,6.71,2.08,,,,
32.78,6.85,1.96,,,,
33.47,6.48,1.76,,,,
33.97,5.46,1.52,,,,
33.87,4.06,1.24,,,,
33.14,2.12,0.94,,,,
31.35,0.20,0.70,,,,
33.29,0.00,0.60,,,,
34.25,0.00,0.65,,,,
33.42,0.00,0.80,,,,
32.39,0.00,0.99,,,,
29.89,0.00,1.19,,,,
29.48,0.00,1.51,,,,
28.03,0.00,1.94,,,,
26.99,0.00,2.43,,,,
26.71,0.00,2.77,,,,
26.50,0.00,2.74,,,,
26.16,0.00,2.37,,,,
26.16,0.00,1.91,,,,
27.06,0.03,1.74,,,,
27.40,1.07,1.91,,,,
29.27,2.65,2.20,,,,
31.90,3.93,2.35,,,,
33.35,4.86,2.28,,,,
33.15,5.11,2.19,,,,
33.77,4.75,2.20,,,,
33.56,4.36,2.14,,,,
32.45,3.30,1.97,,,,
32.66,2.13,1.77,,,,
33.35,0.94,1.60,,,,
31.14,0.07,1.45,,,,
33.49,0.00,1.35,,,,
34.46,0.00,1.40,,,,
33.91,0.00,1.53,,,,
32.52,0.00,1.56,,,,
31.83,0.00,1.42,,,,
29.41,0.00,1.35,,,,
27.61,0.00,1.31,,,,
27.26,0.00,1.28,,,,
26.43,0.00,1.30,,,,
25.53,0.00,1.60,,,,
25.81,0.00,2.35,,,,
25.81,0.00,3.16,,,,
26.09,0.00,3.42,,,,
25.91,0.43,4.00,,,,
27.40,1.21,4.22,,,,
29.62,1.73,4.50,,,,
31.28,2.04,4.57,,,,
31.97,2.17,4.29,,,,
32.73,2.00,4.16,,,,
32.80,1.79,4.00,,,,
32.87,1.40,3.77,,,,
33.01,0.82,3.47,,,,
32.59,0.30,3.14,,,,
28.37,0.01,3.18,,,,
33.49,0.00,3.51,,,,
33.91,0.00,3.73,,,,
33.01,0.00,3.52,,,,
31.83,0.00,2.85,,,,
30.31,0.00,2.17,,,,
29.34,0.00,1.92,,,,
27.75,0.00,1.81,,,,
26.64,0.00,1.59,,,,
25.95,0.00,1.36,,,,
25.60,0.00,1.19,,,,
25.60,0.00,1.16,,,,
25.74,0.00,1.19,,,,
26.16,0.01,1.18,,,,
26.99,0.62,1.18,,,,
29.80,1.76,1.20,,,,
31.76,2.85,1.22,,,,
30.52,3.70,1.17,,,,
32.80,4.27,1.03,,,,
33.01,4.14,0.83,,,,
33.22,3.97,0.62,,,,
33.42,3.19,0.49,,,,
31.49,2.20,0.50,,,,
30.86,0.92,0.61,,,,
29.55,0.07,0.77,,,,
31.21,0.00,0.93,,,,
32.73,0.00,1.06,,,,
32.73,0.00,1.08,,,,
31.69,0.00,0.99,,,,
30.52,0.00,0.83,,,,
28.72,0.00,0.75,,,,
28.03,0.00,0.71,,,,
26.30,0.00,0.67,,,,
25.88,0.00,0.67,,,,
27.96,0.00,0.67,,,,
25.40,0.00,0.64,,,,
25.33,0.00,0.60,,,,
24.91,0.02,0.69,,,,
24.84,1.03,0.94,,,,
27.75,2.83,1.21,,,,
28.44,4.46,1.28,,,,
29.20,5.58,1.16,,,,
29.34,6.17,1.03,,,,
29.20,6.23,0.94,,,,
29.69,5.97,0.82,,,,
29.83,5.09,0.68,,,,
29.34,3.70,0.61,,,,
29.48,1.86,0.61,,,,
28.44,0.16,0.60,,,,
31.49,0.00,0.60,,,,
31.97,0.00,0.66,,,,
31.14,0.00,0.73,,,,
30.45,0.00,0.80,,,,
29.41,0.00,0.82,,,,
28.44,0.00,0.82,,,,
27.33,0.00,0.81,,,,
24.43,0.00,0.76,,,,
25.05,0.00,0.72,,,,
24.91,0.00,0.73,,,,
24.01,0.00,0.75,,,,
23.87,0.00,0.77,,,,
23.11,0.03,0.79,,,,
23.87,1.23,0.84,,,,
24.98,3.10,0.90,,,,
26.37,4.70,0.96,,,,
26.92,5.82,0.96,,,,
27.33,6.39,0.87,,,,
27.68,6.51,0.72,,,,
27.96,6.07,0.58,,,,
28.30,5.12,0.47,,,,
27.82,3.66,0.41,,,,
27.54,1.81,0.39,,,,
26.99,0.15,0.45,,,,
30.45,0.00,0.56,,,,
30.79,0.00,0.67,,,,
30.10,0.00,0.76,,,,
30.10,0.00,0.86,,,,
29.34,0.00,0.95,,,,
27.82,0.00,0.90,,,,
26.85,0.00,0.80,,,,
25.53,0.00,0.72,,,,
24.98,0.00,0.79,,,,
24.70,0.00,1.10,,,,
25.26,0.00,1.56,,,,
25.12,0.00,2.10,,,,
24.91,0.03,2.63,,,,
25.95,1.21,3.01,,,,
27.68,3.18,3.22,,,,
31.28,4.86,3.31,,,,
32.66,6.04,3.15,,,,
33.01,6.68,2.85,,,,
33.22,6.75,2.51,,,,
33.35,6.34,2.21,,,,
33.42,5.41,1.99,,,,
33.29,3.96,1.90,,,,
32.80,2.06,1.96,,,,
31.00,0.17,2.05,,,,
34.25,0.00,2.32,,,,
33.91,0.00,2.73,,,,
33.56,0.00,3.04,,,,
33.01,0.00,3.16,,,,
31.35,0.00,3.12,,,,
29.62,0.00,2.99,,,,
28.72,0.00,2.84,,,,
27.54,0.00,2.73,,,,
26.99,0.00,2.73,,,,
27.33,0.00,2.88,,,,
25.60,0.00,3.10,,,,
25.60,0.00,3.31,,,,
25.60,0.03,3.46,,,,
27.40,1.36,3.56,,,,
28.03,3.32,3.60,,,,
32.25,4.97,3.62,,,,
33.98,6.03,3.51,,,,
33.91,6.49,3.34,,,,
32.94,6.30,3.10,,,,
33.77,5.50,2.79,,,,
34.05,4.31,2.48,,,,
33.35,2.91,2.22,,,,
32.45,1.37,2.14,,,,
31.00,0.10,2.18,,,,
34.25,0.00,2.32,,,,
34.25,0.00,2.52,,,,
33.22,0.00,2.64,,,,
32.52,0.00,2.67,,,,
30.79,0.00,2.63,,,,
29.76,0.00,2.59,,,,
28.03,0.00,2.59,,,,
26.99,0.00,2.67,,,,
25.95,0.00,2.79,,,,
25.95,0.00,3.02,,,,
25.95,0.00,3.31,,,,
25.95,0.00,3.59,,,,
26.64,0.02,3.83,,,,
27.40,1.05,4.06,,,,
28.79,2.72,4.21,,,,
31.00,4.13,4.25,,,,
32.45,5.14,4.21,,,,
32.04,5.64,4.10,,,,
31.56,5.86,3.90,,,,
33.01,5.56,3.64,,,,
33.84,4.78,3.41,,,,
33.29,3.43,3.26,,,,
32.87,1.73,3.16,,,,
30.66,0.14,3.14,,,,
34.25,0.00,3.28,,,,
33.63,0.00,3.57,,,,
34.12,0.00,3.97,,,,
32.45,0.00,4.42,,,,
31.00,0.00,4.76,,,,
29.34,0.00,4.92,,,,
29.96,0.00,4.91,,,,
26.99,0.00,4.76,,,,
26.37,0.00,4.60,,,,
25.95,0.00,4.58,,,,
25.95,0.00,4.74,,,,
26.99,0.00,4.99,,,,
26.92,0.03,5.29,,,,
27.54,1.46,5.53,,,,
29.83,3.42,5.71,,,,
32.00,4.93,5.74,,,,
32.73,6.03,5.62,,,,
32.73,6.83,5.43,,,,
33.23,6.88,5.16,,,,
32.63,6.46,4.77,,,,
31.98,5.57,4.38,,,,
31.73,4.11,4.16,,,,
31.66,2.19,4.18,,,,
30.86,0.18,4.30,,,,
32.59,0.00,4.56,,,,
32.52,0.00,4.92,,,,
32.80,0.00,5.10,,,,
31.76,0.00,5.03,,,,
29.69,0.00,4.71,,,,
28.93,0.00,4.19,,,,
27.47,0.00,3.57,,,,
26.85,0.00,2.99,,,,
26.16,0.00,2.53,,,,
26.16,0.00,2.25,,,,
26.16,0.00,2.20,,,,
26.30,0.00,2.32,,,,
26.50,0.03,2.55,,,,
27.40,1.39,2.73,,,,
28.23,3.29,2.74,,,,
30.50,4.73,2.55,,,,
31.02,5.78,2.31,,,,
32.20,6.33,2.18,,,,
32.35,6.49,2.03,,,,
32.25,5.95,1.80,,,,
33.25,4.85,1.72,,,,
32.28,3.31,1.94,,,,
32.12,1.51,2.34,,,,
30.24,0.11,2.61,,,,
32.73,0.00,2.73,,,,
33.91,0.00,2.97,,,,
33.70,0.00,3.35,,,,
32.04,0.00,3.77,,,,
30.72,0.00,4.11,,,,
19.72,0.00,4.38,,,,
28.58,0.00,4.75,,,,
27.47,0.00,5.07,,,,
26.78,0.00,5.18,,,,
26.02,0.00,5.07,,,,
26.02,0.00,4.80,,,,
23.87,0.00,4.71,,,,
23.80,0.02,4.77,,,,
23.75,1.00,4.86,,,,
26.79,2.61,4.84,,,,
28.44,4.12,4.66,,,,
29.27,5.35,4.27,,,,
28.93,6.12,3.98,,,,
28.96,6.34,3.88,,,,
29.83,5.96,3.88,,,,
29.48,4.92,3.87,,,,
30.10,3.50,3.74,,,,
29.27,1.83,3.61,,,,
28.81,0.15,3.44,,,,
32.32,0.00,3.38,,,,
31.83,0.00,3.45,,,,
31.49,0.00,3.40,,,,
30.66,0.00,3.15,,,,
29.41,0.00,2.74,,,,
28.51,0.00,2.38,,,,
26.37,0.00,2.14,,,,
25.95,0.00,1.87,,,,
25.33,0.00,1.54,,,,
24.70,0.00,1.21,,,,
23.87,0.00,0.97,,,,
23.87,0.00,0.82,,,,
23.25,0.03,0.74,,,,
23.39,1.56,0.67,,,,
24.53,3.56,0.60,,,,
26.02,5.12,0.55,,,,
26.85,6.18,0.47,,,,
27.20,6.78,0.41,,,,
27.82,6.84,0.43,,,,
27.47,6.41,0.52,,,,
27.68,5.41,0.57,,,,
27.89,3.77,0.52,,,,
27.96,1.80,0.51,,,,
27.82,0.14,0.54,,,,
31.56,0.00,0.63,,,,
31.49,0.00,0.81,,,,
31.49,0.00,1.08,,,,
30.79,0.00,1.46,,,,
28.99,0.00,1.86,,,,
27.20,0.00,2.13,,,,
25.26,0.00,2.15,,,,
24.98,0.00,2.08,,,,
24.91,0.00,2.19,,,,
24.64,0.00,2.43,,,,
24.84,0.00,2.76,,,,
24.84,0.00,3.31,,,,
25.26,0.00,3.82,,,,
26.64,0.45,3.36,,,,
27.82,1.07,2.31,,,,
30.17,1.42,1.42,,,,
31.28,1.64,0.96,,,,
30.79,1.78,0.44,,,,
29.96,1.79,0.02,,,,
28.79,1.48,0.00,,,,
28.44,1.24,0.03,,,,
28.03,0.93,0.99,,,,
28.10,0.45,2.44,,,,
27.82,0.02,3.14,,,,
29.76,0.00,3.72,,,,
29.55,0.00,3.99,,,,
28.86,0.00,3.73,,,,
27.68,0.00,2.91,,,,
26.30,0.00,2.22,,,,
25.95,0.00,2.20,,,,
24.43,0.00,2.01,,,,
22.97,0.00,1.16,,,,
22.97,0.00,0.66,,,,
22.28,0.00,0.40,,,,
23.18,0.00,0.23,,,,
23.67,0.00,0.15,,,,
23.53,0.00,0.12,,,,
24.16,0.81,0.10,,,,
25.28,1.95,0.15,,,,
28.10,2.48,0.02,,,,
29.96,3.06,0.00,,,,
29.89,3.06,0.00,,,,
28.93,2.97,0.00,,,,
27.06,2.66,0.00,,,,
28.93,2.01,0.00,,,,
28.86,1.16,0.00,,,,
28.72,0.37,0.00,,,,
28.23,0.01,0.00,,,,
30.86,0.00,0.00,,,,
31.49,0.00,0.00,,,,
30.66,0.00,0.01,,,,
29.55,0.00,0.01,,,,
28.58,0.00,0.01,,,,
26.64,0.00,0.03,,,,
24.91,0.00,0.07,,,,
25.12,0.00,0.10,,,,
22.70,0.00,0.11,,,,
23.18,0.00,0.17,,,,
23.18,0.00,0.35,,,,
23.18,0.00,0.59,,,,
24.22,0.02,0.72,,,,
24.77,1.33,0.72,,,,
26.50,3.41,0.57,,,,
28.72,5.04,0.40,,,,
30.31,6.12,0.28,,,,
31.07,6.68,0.31,,,,
31.83,6.75,0.46,,,,
32.39,6.33,0.67,,,,
32.45,5.40,0.83,,,,
33.01,3.96,0.97,,,,
31.83,2.04,1.23,,,,
24.70,0.15,1.68,,,,
30.45,0.00,2.27,,,,
31.83,0.00,2.77,,,,
31.14,0.00,3.03,,,,
29.96,0.00,3.10,,,,
28.93,0.00,3.08,,,,
26.16,0.00,2.86,,,,
25.95,0.00,2.54,,,,
25.26,0.00,2.19,,,,
24.22,0.00,1.89,,,,
23.87,0.00,1.60,,,,
23.87,0.00,1.39,,,,
23.87,0.00,1.34,,,,
24.91,0.02,1.45,,,,
25.81,1.42,1.65,,,,
27.61,3.39,1.88,,,,
30.45,4.97,2.06,,,,
31.21,6.06,2.14,,,,
29.96,6.62,2.12,,,,
31.62,6.68,1.95,,,,
31.35,6.30,1.73,,,,
31.62,5.38,1.57,,,,
31.49,3.97,1.51,,,,
30.79,2.09,1.57,,,,
29.27,0.16,1.65,,,,
32.73,0.00,1.75,,,,
32.39,0.00,1.84,,,,
31.83,0.00,1.87,,,,
30.31,0.00,1.89,,,,
28.93,0.00,1.87,,,,
28.30,0.00,1.80,,,,
26.78,0.00,1.74,,,,
25.67,0.00,1.67,,,,
25.12,0.00,1.59,,,,
24.36,0.00,1.58,,,,
24.29,0.00,1.66,,,,
24.43,0.00,1.76,,,,
25.95,0.02,1.77,,,,
26.09,1.49,1.78,,,,
28.44,3.49,1.84,,,,
28.37,5.07,1.93,,,,
31.90,6.13,1.99,,,,
32.80,6.69,1.96,,,,
33.12,6.74,1.80,,,,
34.25,6.30,1.59,,,,
33.91,5.38,1.45,,,,
33.11,3.96,1.44,,,,
33.12,2.08,1.57,,,,
31.21,0.15,1.83,,,,
33.56,0.00,2.24,,,,
33.49,0.00,2.78,,,,
33.49,0.00,3.45,,,,
32.45,0.00,4.17,,,,
31.35,0.00,4.75,,,,
29.62,0.00,5.09,,,,
28.37,0.00,5.21,,,,
26.99,0.00,5.07,,,,
26.30,0.00,4.80,,,,
26.02,0.00,4.48,,,,
25.95,0.00,4.19,,,,
25.95,0.00,3.95,,,,
25.95,0.02,3.79,,,,
25.26,1.57,3.69,,,,
27.13,3.59,3.56,,,,
29.20,5.18,3.31,,,,
29.96,6.28,2.88,,,,
31.21,6.89,2.33,,,,
30.66,6.96,1.68,,,,
30.72,6.52,1.14,,,,
30.72,5.57,0.88,,,,
31.00,4.10,0.81,,,,
30.78,2.15,0.81,,,,
30.17,0.16,0.88,,,,
33.77,0.00,1.07,,,,
33.35,0.00,1.31,,,,
32.52,0.00,1.53,,,,
30.59,0.00,1.71,,,,
30.10,0.00,1.76,,,,
29.41,0.00,1.76,,,,
28.10,0.00,1.76,,,,
26.99,0.00,1.71,,,,
26.30,0.00,1.57,,,,
25.95,0.00,1.41,,,,
24.84,0.00,1.22,,,,
25.19,0.00,1.11,,,,
24.84,0.02,1.05,,,,
25.12,1.57,1.07,,,,
25.40,3.62,1.19,,,,
26.65,5.21,1.32,,,,
27.47,6.26,1.42,,,,
27.89,6.84,1.34,,,,
27.62,6.92,1.12,,,,
28.37,6.50,0.93,,,,
29.13,5.50,0.82,,,,
29.20,4.07,0.77,,,,
28.93,2.17,0.79,,,,
28.72,0.17,0.85,,,,
32.94,0.00,0.91,,,,
32.66,0.00,0.97,,,,
32.04,0.00,0.99,,,,
31.62,0.00,0.95,,,,
30.59,0.00,0.89,,,,
29.27,0.00,0.91,,,,
28.03,0.00,1.00,,,,
27.13,0.00,1.07,,,,
26.09,0.00,1.17,,,,
25.40,0.00,1.28,,,,
25.60,0.00,1.37,,,,
25.81,0.00,1.34,,,,
26.99,0.02,1.27,,,,
28.03,1.44,1.25,,,,
29.62,3.65,1.26,,,,
32.04,5.25,1.28,,,,
31.28,6.34,1.27,,,,
32.87,6.93,1.17,,,,
33.91,7.00,1.00,,,,
34.05,6.57,0.86,,,,
34.12,5.65,0.80,,,,
34.61,4.20,0.88,,,,
33.53,2.28,1.07,,,,
30.89,0.18,1.38,,,,
34.60,0.00,1.78,,,,
33.91,0.00,2.09,,,,
33.56,0.00,2.24,,,,
32.52,0.00,2.24,,,,
31.07,0.00,2.15,,,,
29.06,0.00,2.07,,,,
27.68,0.00,2.02,,,,
26.16,0.00,1.97,,,,
25.88,0.00,1.98,,,,
25.26,0.00,2.07,,,,
24.77,0.00,2.20,,,,
25.19,0.00,2.28,,,,
26.37,0.02,2.32,,,,
27.13,1.55,2.35,,,,
29.34,3.43,2.34,,,,
32.01,4.96,2.25,,,,
33.29,6.03,2.04,,,,
33.01,6.64,1.75,,,,
34.46,6.75,1.49,,,,
34.53,6.32,1.36,,,,
34.25,5.40,1.43,,,,
33.70,3.97,1.67,,,,
33.67,2.10,2.03,,,,
31.00,0.16,2.40,,,,
34.05,0.00,2.75,,,,
34.46,0.00,3.12,,,,
33.56,0.00,3.45,,,,
32.25,0.00,3.77,,,,
30.79,0.00,3.98,,,,
29.41,0.00,4.01,,,,
27.82,0.00,3.94,,,,
26.64,0.00,3.81,,,,
26.09,0.00,3.68,,,,
25.95,0.00,3.56,,,,
25.88,0.00,3.43,,,,
25.81,0.00,3.34,,,,
26.50,0.02,3.32,,,,
27.44,1.64,3.27,,,,
28.75,3.70,3.11,,,,
30.81,5.30,2.82,,,,
32.32,6.36,2.44,,,,
33.29,6.91,2.05,,,,
33.01,6.97,1.76,,,,
33.42,6.54,1.58,,,,
34.05,5.62,1.54,,,,
34.18,4.17,1.65,,,,
33.29,2.25,1.89,,,,
31.76,0.18,2.27,,,,
32.87,0.00,2.76,,,,
34.05,0.00,3.27,,,,
33.35,0.00,3.64,,,,
32.66,0.00,3.90,,,,
30.93,0.00,4.03,,,,
29.20,0.00,4.14,,,,
27.82,0.00,4.34,,,,
27.13,0.00,4.48,,,,
26.43,0.00,4.66,,,,
26.09,0.00,4.91,,,,
26.09,0.00,5.11,,,,
25.74,0.00,5.15,,,,
27.47,0.01,5.12,,,,
28.03,1.21,5.22,,,,
28.51,3.00,5.43,,,,
32.25,4.55,5.53,,,,
32.87,5.55,5.46,,,,
32.87,6.07,5.19,,,,
32.39,6.37,4.76,,,,
32.87,6.09,4.33,,,,
31.07,5.18,3.95,,,,
32.52,3.72,3.64,,,,
31.76,1.87,3.50,,,,
30.59,0.12,3.72,,,,
33.15,0.00,4.26,,,,
34.18,0.00,4.74,,,,
33.22,0.00,4.96,,,,
32.11,0.00,5.08,,,,
31.14,0.00,5.18,,,,
29.55,0.00,4.92,,,,
28.03,0.00,4.36,,,,
26.99,0.00,3.90,,,,
26.30,0.00,3.66,,,,
25.95,0.00,3.39,,,,
25.60,0.00,3.28,,,,
25.60,0.00,3.41,,,,
26.30,0.00,3.55,,,,
25.54,0.87,3.56,,,,
26.60,2.52,3.48,,,,
27.33,4.08,3.33,,,,
28.99,5.12,3.09,,,,
28.10,5.49,2.90,,,,
27.61,5.44,2.74,,,,
28.99,4.80,2.55,,,,
29.20,3.77,2.41,,,,
28.03,2.52,2.43,,,,
27.47,1.11,2.59,,,,
27.89,0.07,2.78,,,,
31.83,0.00,3.02,,,,
32.18,0.00,3.39,,,,
31.28,0.00,3.79,,,,
30.45,0.00,4.11,,,,
29.41,0.00,4.40,,,,
28.44,0.00,4.56,,,,
27.89,0.00,4.51,,,,
26.09,0.00,4.29,,,,
25.26,0.00,4.13,,,,
24.77,0.00,4.11,,,,
25.19,0.00,4.12,,,,
25.26,0.00,4.08,,,,
25.26,0.00,4.03,,,,
24.70,0.81,3.97,,,,
26.16,2.35,3.95,,,,
28.30,4.15,3.88,,,,
29.76,5.39,3.65,,,,
29.83,6.04,3.41,,,,
30.52,6.12,3.17,,,,
30.59,5.70,2.99,,,,
30.66,4.81,2.94,,,,
30.38,3.43,3.08,,,,
30.03,1.66,3.34,,,,
28.45,0.10,3.63,,,,
32.66,0.00,4.08,,,,
32.52,0.00,4.63,,,,
30.45,0.00,5.13,,,,
30.79,0.00,5.57,,,,
29.48,0.00,5.93,,,,
28.16,0.00,6.22,,,,
27.13,0.00,6.42,,,,
26.64,0.00,6.54,,,,
25.95,0.00,6.65,,,,
25.12,0.00,6.82,,,,
24.91,0.00,6.99,,,,
24.64,0.00,7.07,,,,
25.19,0.02,7.06,,,,
24.91,1.43,7.07,,,,
25.60,3.55,6.91,,,,
26.64,5.03,6.61,,,,
27.68,6.14,6.36,,,,
27.47,6.65,6.30,,,,
27.75,6.68,6.41,,,,
26.99,6.26,6.53,,,,
28.99,5.32,6.79,,,,
27.68,3.94,7.14,,,,
27.89,2.05,7.51,,,,
27.33,0.14,7.83,,,,
30.10,0.00,8.13,,,,
30.93,0.00,8.41,,,,
30.59,0.00,8.60,,,,
30.31,0.00,8.66,,,,
28.03,0.00,8.58,,,,
26.50,0.00,8.30,,,,
24.70,0.00,7.91,,,,
25.74,0.00,7.52,,,,
25.26,0.00,7.08,,,,
24.77,0.00,6.62,,,,
24.57,0.00,6.30,,,,
24.91,0.00,6.35,,,,
25.95,0.01,6.63,,,,
26.43,1.31,6.90,,,,
29.48,3.39,7.13,,,,
31.97,4.97,7.25,,,,
32.52,6.09,7.26,,,,
31.35,6.71,7.19,,,,
33.56,6.79,6.97,,,,
33.42,6.35,6.65,,,,
33.15,5.36,6.45,,,,
32.52,3.85,6.54,,,,
32.39,1.91,6.88,,,,
30.45,0.11,7.28,,,,
32.52,0.00,7.72,,,,
32.87,0.00,8.01,,,,
31.83,0.00,7.95,,,,
31.14,0.00,7.48,,,,
29.20,0.00,7.01,,,,
27.89,0.00,7.42,,,,
26.71,0.00,8.26,,,,
25.81,0.00,8.44,,,,
25.40,0.00,8.22,,,,
25.40,0.00,8.02,,,,
24.15,0.00,7.90,,,,
24.36,0.00,7.67,,,,
25.47,0.01,7.49,,,,
26.16,1.29,7.41,,,,
27.26,3.28,7.32,,,,
30.32,4.83,7.14,,,,
30.62,5.90,6.91,,,,
31.52,6.48,6.65,,,,
31.47,6.56,6.32,,,,
32.27,6.19,5.98,,,,
32.14,5.30,5.81,,,,
31.73,3.89,5.89,,,,
31.91,2.00,6.15,,,,
30.17,0.13,6.47,,,,
31.62,0.00,6.77,,,,
31.97,0.00,6.94,,,,
31.28,0.00,7.02,,,,
30.24,0.00,7.03,,,,
29.06,0.00,6.98,,,,
28.16,0.00,6.89,,,,
26.43,0.00,6.72,,,,
25.40,0.00,6.48,,,,
24.91,0.00,6.20,,,,
24.57,0.00,5.98,,,,
24.22,0.00,5.92,,,,
24.22,0.00,5.86,,,,
24.77,0.01,5.72,,,,
24.50,1.45,5.64,,,,
23.94,3.54,5.55,,,,
26.85,5.13,5.39,,,,
28.03,6.12,5.14,,,,
